"ecosystem","sample","sample_fraction","fraction","sampleID","isotope.treatment","iso.treat.eco","Density.g.ml","avg_16S_copies","dna_ng_ul","uL_added","dry_soil_wt_g"
"PJ",72,"72_9",9,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.7112064,90493.52236,24,45,0.311492430806871
"PP",73,"73_10",10,"W1_PP_1","16O","16O.PP",1.702784,4039.524057,10.4,NA,0.284794064380441
"PP",73,"73_11",11,"W1_PP_1","16O","16O.PP",1.69752,125789.6851,10.4,NA,0.284794064380441
"PP",73,"73_12",12,"W1_PP_1","16O","16O.PP",1.6933088,346175.0928,10.4,NA,0.284794064380441
"PP",73,"73_13",13,"W1_PP_1","16O","16O.PP",1.6890976,656930.3611,10.4,NA,0.284794064380441
"PP",73,"73_14",14,"W1_PP_1","16O","16O.PP",1.6848864,457868.1519,10.4,NA,0.284794064380441
"PP",73,"73_15",15,"W1_PP_1","16O","16O.PP",1.6792,267952.1004,10.4,NA,0.284794064380441
"PP",73,"73_16",16,"W1_PP_1","16O","16O.PP",1.6744,13565.43585,10.4,NA,0.284794064380441
"PP",73,"73_4",4,"W1_PP_1","16O","16O.PP",1.7333152,866.6705492,10.4,NA,0.284794064380441
"PP",73,"73_5",5,"W1_PP_1","16O","16O.PP",1.7280512,959.9038023,10.4,NA,0.284794064380441
"PP",73,"73_6",6,"W1_PP_1","16O","16O.PP",1.7227872,968.9368776,10.4,NA,0.284794064380441
"PP",73,"73_7",7,"W1_PP_1","16O","16O.PP",1.7175232,2671.509198,10.4,NA,0.284794064380441
"PP",73,"73_8",8,"W1_PP_1","16O","16O.PP",1.7122592,2042.804492,10.4,NA,0.284794064380441
"PP",73,"73_9",9,"W1_PP_1","16O","16O.PP",1.7069952,16000.21237,10.4,NA,0.284794064380441
"PP",74,"74_10",10,"W1_PP_2","16O","16O.PP",1.702784,14165.15447,18.23,55,0.203892387684758
"PP",74,"74_11",11,"W1_PP_2","16O","16O.PP",1.6985728,23556.99715,18.23,55,0.203892387684758
"PP",74,"74_12",12,"W1_PP_2","16O","16O.PP",1.6943616,54233.04818,18.23,55,0.203892387684758
"PP",74,"74_13",13,"W1_PP_2","16O","16O.PP",1.6901504,215821.3471,18.23,55,0.203892387684758
"PP",74,"74_14",14,"W1_PP_2","16O","16O.PP",1.6848864,884827.8903,18.23,55,0.203892387684758
"PP",74,"74_15",15,"W1_PP_2","16O","16O.PP",1.681728,1013131.647,18.23,55,0.203892387684758
"PP",74,"74_16",16,"W1_PP_2","16O","16O.PP",1.676464,506349.7312,18.23,55,0.203892387684758
"PP",74,"74_17",17,"W1_PP_2","16O","16O.PP",1.6722528,153183.7725,18.23,55,0.203892387684758
"PP",74,"74_18",18,"W1_PP_2","16O","16O.PP",1.665936,67350.49447,18.23,55,0.203892387684758
"PP",74,"74_19",19,"W1_PP_2","16O","16O.PP",1.6637,55473.82971,18.23,55,0.203892387684758
"PP",74,"74_4",4,"W1_PP_2","16O","16O.PP",1.7312096,12908.80841,18.23,55,0.203892387684758
"PP",74,"74_5",5,"W1_PP_2","16O","16O.PP",1.7280512,11881.89138,18.23,55,0.203892387684758
"PP",74,"74_6",6,"W1_PP_2","16O","16O.PP",1.72384,12073.59659,18.23,55,0.203892387684758
"PP",74,"74_7",7,"W1_PP_2","16O","16O.PP",1.718576,11260.32156,18.23,55,0.203892387684758
"PP",74,"74_8",8,"W1_PP_2","16O","16O.PP",1.7143648,12452.77257,18.23,55,0.203892387684758
"PP",74,"74_9",9,"W1_PP_2","16O","16O.PP",1.708048,12945.98304,18.23,55,0.203892387684758
"PP",75,"75_10",10,"W1_PP_3","16O","16O.PP",1.6943616,76003.05804,11.5,100,0.251190044984518
"PP",75,"75_11",11,"W1_PP_3","16O","16O.PP",1.6890976,214522.5559,11.5,100,0.251190044984518
"PP",75,"75_12",12,"W1_PP_3","16O","16O.PP",1.6838336,20906.03525,11.5,100,0.251190044984518
"PP",75,"75_13",13,"W1_PP_3","16O","16O.PP",1.6785696,692079.521,11.5,100,0.251190044984518
"PP",75,"75_14",14,"W1_PP_3","16O","16O.PP",1.6743584,287151.7066,11.5,100,0.251190044984518
"PP",75,"75_15",15,"W1_PP_3","16O","16O.PP",1.6701472,97469.25055,11.5,100,0.251190044984518
"PP",75,"75_16",16,"W1_PP_3","16O","16O.PP",1.6648832,21494.31085,11.5,100,0.251190044984518
"PP",75,"75_3",3,"W1_PP_3","16O","16O.PP",1.7259456,523.9092179,11.5,100,0.251190044984518
"PP",75,"75_4",4,"W1_PP_3","16O","16O.PP",1.7217344,648.0873893,11.5,100,0.251190044984518
"PP",75,"75_5",5,"W1_PP_3","16O","16O.PP",1.7175232,675.1010913,11.5,100,0.251190044984518
"PP",75,"75_6",6,"W1_PP_3","16O","16O.PP",1.713312,1061.083304,11.5,100,0.251190044984518
"PP",75,"75_7",7,"W1_PP_3","16O","16O.PP",1.7101536,1376.837951,11.5,100,0.251190044984518
"PP",75,"75_8",8,"W1_PP_3","16O","16O.PP",1.7048896,1441.754853,11.5,100,0.251190044984518
"PP",75,"75_9",9,"W1_PP_3","16O","16O.PP",1.6985728,2273.621431,11.5,100,0.251190044984518
"PP",76,"76_10",10,"W1_PP_4","12C","12C.PP",1.6981724,392652.5599,22,50,0.251190044984518
"PP",76,"76_11",11,"W1_PP_4","12C","12C.PP",1.6938732,718641.4788,22,50,0.251190044984518
"PP",76,"76_12",12,"W1_PP_4","12C","12C.PP",1.689574,379636.6709,22,50,0.251190044984518
"PP",76,"76_13",13,"W1_PP_4","12C","12C.PP",1.6852748,221434.2611,22,50,0.251190044984518
"PP",76,"76_14",14,"W1_PP_4","12C","12C.PP",1.6809756,76693.39605,22,50,0.251190044984518
"PP",76,"76_15",15,"W1_PP_4","12C","12C.PP",1.6766764,39740.59931,22,50,0.251190044984518
"PP",76,"76_16",16,"W1_PP_4","12C","12C.PP",1.6723772,16107.36974,22,50,0.251190044984518
"PP",76,"76_17",17,"W1_PP_4","12C","12C.PP",1.6670032,11408.91118,22,50,0.251190044984518
"PP",76,"76_18",18,"W1_PP_4","12C","12C.PP",1.6621,12609.0221,22,50,0.251190044984518
"PP",76,"76_3",3,"W1_PP_4","12C","12C.PP",1.7336408,9095.023637,22,50,0.251190044984518
"PP",76,"76_4",4,"W1_PP_4","12C","12C.PP",1.7282668,9234.058544,22,50,0.251190044984518
"PP",76,"76_5",5,"W1_PP_4","12C","12C.PP",1.7239676,10105.46475,22,50,0.251190044984518
"PP",76,"76_6",6,"W1_PP_4","12C","12C.PP",1.7185936,10683.54947,22,50,0.251190044984518
"PP",76,"76_7",7,"W1_PP_4","12C","12C.PP",1.7132196,10244.78823,22,50,0.251190044984518
"PP",76,"76_8",8,"W1_PP_4","12C","12C.PP",1.7089204,13719.35602,22,50,0.251190044984518
"PP",76,"76_9",9,"W1_PP_4","12C","12C.PP",1.7035464,67493.26183,22,50,0.251190044984518
"PP",77,"77_10",10,"W1_PP_5","12C","12C.PP",1.7276828,17845.70106,23.9,45,0.251190044984518
"PP",77,"77_11",11,"W1_PP_5","12C","12C.PP",1.7223158,10012.6093,23.9,45,0.251190044984518
"PP",77,"77_12",12,"W1_PP_5","12C","12C.PP",1.7180222,13020.83856,23.9,45,0.251190044984518
"PP",77,"77_13",13,"W1_PP_5","12C","12C.PP",1.7137286,28191.34164,23.9,45,0.251190044984518
"PP",77,"77_14",14,"W1_PP_5","12C","12C.PP",1.709435,114461.5937,23.9,45,0.251190044984518
"PP",77,"77_15",15,"W1_PP_5","12C","12C.PP",1.704068,576770.3537,23.9,45,0.251190044984518
"PP",77,"77_16",16,"W1_PP_5","12C","12C.PP",1.7008478,1277953.011,23.9,45,0.251190044984518
"PP",77,"77_17",17,"W1_PP_5","12C","12C.PP",1.6954808,1325097.452,23.9,45,0.251190044984518
"PP",77,"77_18",18,"W1_PP_5","12C","12C.PP",1.6899,534589.9291,23.9,45,0.251190044984518
"PP",77,"77_19",19,"W1_PP_5","12C","12C.PP",1.6852,139771.4211,23.9,45,0.251190044984518
"PP",77,"77_9",9,"W1_PP_5","12C","12C.PP",1.7319764,4102.4052,23.9,45,0.251190044984518
"PP",78,"78_1",1,"W1_PP_6","12C","12C.PP",1.729104,1213.373053,22.3,45,0.301596074078402
"PP",78,"78_10",10,"W1_PP_6","12C","12C.PP",1.6933088,57231.58426,22.3,45,0.301596074078402
"PP",78,"78_11",11,"W1_PP_6","12C","12C.PP",1.6880448,241234.6007,22.3,45,0.301596074078402
"PP",78,"78_12",12,"W1_PP_6","12C","12C.PP",1.6848864,664281.17,22.3,45,0.301596074078402
"PP",78,"78_13",13,"W1_PP_6","12C","12C.PP",1.6796224,1251313.755,22.3,45,0.301596074078402
"PP",78,"78_14",14,"W1_PP_6","12C","12C.PP",1.6722528,368488.0459,22.3,45,0.301596074078402
"PP",78,"78_15",15,"W1_PP_6","12C","12C.PP",1.6680416,112084.3732,22.3,45,0.301596074078402
"PP",78,"78_16",16,"W1_PP_6","12C","12C.PP",1.6595,22382.35322,22.3,45,0.301596074078402
"PP",78,"78_2",2,"W1_PP_6","12C","12C.PP",1.7269984,938.4023785,22.3,45,0.301596074078402
"PP",78,"78_3",3,"W1_PP_6","12C","12C.PP",1.7227872,1473.42129,22.3,45,0.301596074078402
"PP",78,"78_4",4,"W1_PP_6","12C","12C.PP",1.718576,2599.013995,22.3,45,0.301596074078402
"PP",78,"78_5",5,"W1_PP_6","12C","12C.PP",1.7143648,1537.104715,22.3,45,0.301596074078402
"PP",78,"78_6",6,"W1_PP_6","12C","12C.PP",1.7075,6811.103279,22.3,45,0.301596074078402
"PP",78,"78_7",7,"W1_PP_6","12C","12C.PP",1.7059424,5203.67967,22.3,45,0.301596074078402
"PP",78,"78_8",8,"W1_PP_6","12C","12C.PP",1.7006784,2228.909524,22.3,45,0.301596074078402
"PP",78,"78_9",9,"W1_PP_6","12C","12C.PP",1.69752,25232.54252,22.3,45,0.301596074078402
"PP",79,"79_10",10,"W1_PP_7","13C","13C.PP",1.7048896,46152.7765,17,70,0.251190044984518
"PP",79,"79_11",11,"W1_PP_7","13C","13C.PP",1.702784,115334.7494,17,70,0.251190044984518
"PP",79,"79_12",12,"W1_PP_7","13C","13C.PP",1.69752,230435.5017,17,70,0.251190044984518
"PP",79,"79_13",13,"W1_PP_7","13C","13C.PP",1.6943616,334118.9066,17,70,0.251190044984518
"PP",79,"79_14",14,"W1_PP_7","13C","13C.PP",1.6901504,582973.8805,17,70,0.251190044984518
"PP",79,"79_15",15,"W1_PP_7","13C","13C.PP",1.6859392,556483.0356,17,70,0.251190044984518
"PP",79,"79_16",16,"W1_PP_7","13C","13C.PP",1.6827808,655875.2717,17,70,0.251190044984518
"PP",79,"79_17",17,"W1_PP_7","13C","13C.PP",1.676464,240801.4125,17,70,0.251190044984518
"PP",79,"79_18",18,"W1_PP_7","13C","13C.PP",1.6722528,71031.83232,17,70,0.251190044984518
"PP",79,"79_19",19,"W1_PP_7","13C","13C.PP",1.6686,31142.46205,17,70,0.251190044984518
"PP",79,"79_20",20,"W1_PP_7","13C","13C.PP",1.6643,12943.8802,17,70,0.251190044984518
"PP",79,"79_4",4,"W1_PP_7","13C","13C.PP",1.7322624,2571.389287,17,70,0.251190044984518
"PP",79,"79_5",5,"W1_PP_7","13C","13C.PP",1.7269984,3041.73162,17,70,0.251190044984518
"PP",79,"79_6",6,"W1_PP_7","13C","13C.PP",1.72384,8520.980601,17,70,0.251190044984518
"PP",79,"79_7",7,"W1_PP_7","13C","13C.PP",1.718576,10140.88484,17,70,0.251190044984518
"PP",79,"79_8",8,"W1_PP_7","13C","13C.PP",1.7143648,11839.2405,17,70,0.251190044984518
"PP",79,"79_9",9,"W1_PP_7","13C","13C.PP",1.7101536,29481.69162,17,70,0.251190044984518
"PP",80,"80_1",1,"W1_PP_8","13C","13C.PP",1.7332,731.037128,21.8,50,0.251190044984518
"PP",80,"80_10",10,"W1_PP_8","13C","13C.PP",1.6954144,203486.9186,21.8,50,0.251190044984518
"PP",80,"80_11",11,"W1_PP_8","13C","13C.PP",1.6901504,430372.9699,21.8,50,0.251190044984518
"PP",80,"80_12",12,"W1_PP_8","13C","13C.PP",1.6848864,810696.687,21.8,50,0.251190044984518
"PP",80,"80_13",13,"W1_PP_8","13C","13C.PP",1.6796224,978933.1909,21.8,50,0.251190044984518
"PP",80,"80_14",14,"W1_PP_8","13C","13C.PP",1.6754112,657027.5479,21.8,50,0.251190044984518
"PP",80,"80_15",15,"W1_PP_8","13C","13C.PP",1.6690944,111245.5634,21.8,50,0.251190044984518
"PP",80,"80_16",16,"W1_PP_8","13C","13C.PP",1.665936,61609.18807,21.8,50,0.251190044984518
"PP",80,"80_17",17,"W1_PP_8","13C","13C.PP",1.660672,33530.85475,21.8,50,0.251190044984518
"PP",80,"80_2",2,"W1_PP_8","13C","13C.PP",1.7312096,782.2493947,21.8,50,0.251190044984518
"PP",80,"80_3",3,"W1_PP_8","13C","13C.PP",1.7269984,1121.369362,21.8,50,0.251190044984518
"PP",80,"80_4",4,"W1_PP_8","13C","13C.PP",1.7248928,864.8154363,21.8,50,0.251190044984518
"PP",80,"80_5",5,"W1_PP_8","13C","13C.PP",1.7196288,9095.137689,21.8,50,0.251190044984518
"PP",80,"80_6",6,"W1_PP_8","13C","13C.PP",1.7143648,38445.86569,21.8,50,0.251190044984518
"PP",80,"80_7",7,"W1_PP_8","13C","13C.PP",1.7101536,47233.49164,21.8,50,0.251190044984518
"PP",80,"80_8",8,"W1_PP_8","13C","13C.PP",1.7038368,66918.46368,21.8,50,0.251190044984518
"PP",80,"80_9",9,"W1_PP_8","13C","13C.PP",1.6996256,113570.652,21.8,50,0.251190044984518
"PP",81,"81_10",10,"W1_PP_9","13C","13C.PP",1.6996256,202971.5164,13.6,NA,0.315037681836771
"PP",81,"81_11",11,"W1_PP_9","13C","13C.PP",1.6954144,64964.767,13.6,NA,0.315037681836771
"PP",81,"81_12",12,"W1_PP_9","13C","13C.PP",1.6912032,60369.71839,13.6,NA,0.315037681836771
"PP",81,"81_13",13,"W1_PP_9","13C","13C.PP",1.6859392,51451.03016,13.6,NA,0.315037681836771
"PP",81,"81_14",14,"W1_PP_9","13C","13C.PP",1.6813,18968.26333,13.6,NA,0.315037681836771
"PP",81,"81_15",15,"W1_PP_9","13C","13C.PP",1.6765,3518.024135,13.6,NA,0.315037681836771
"PP",81,"81_16",16,"W1_PP_9","13C","13C.PP",1.6717,2585.481012,13.6,NA,0.315037681836771
"PP",81,"81_3",3,"W1_PP_9","13C","13C.PP",1.734368,1878.869932,13.6,NA,0.315037681836771
"PP",81,"81_4",4,"W1_PP_9","13C","13C.PP",1.7301568,2390.338026,13.6,NA,0.315037681836771
"PP",81,"81_5",5,"W1_PP_9","13C","13C.PP",1.7259456,8713.577851,13.6,NA,0.315037681836771
"PP",81,"81_6",6,"W1_PP_9","13C","13C.PP",1.7206816,22847.29802,13.6,NA,0.315037681836771
"PP",81,"81_7",7,"W1_PP_9","13C","13C.PP",1.7154176,1232.189323,13.6,NA,0.315037681836771
"PP",81,"81_8",8,"W1_PP_9","13C","13C.PP",1.7112064,68432.60917,13.6,NA,0.315037681836771
"PP",81,"81_9",9,"W1_PP_9","13C","13C.PP",1.7059424,71553.25314,13.6,NA,0.315037681836771
"PP",82,"82_10",10,"W1_PP_10","12C_N","12C_N.PP",1.7048896,6905.913589,18.4,55,0.252030145469416
"PP",82,"82_11",11,"W1_PP_10","12C_N","12C_N.PP",1.7006784,27087.51036,18.4,55,0.252030145469416
"PP",82,"82_12",12,"W1_PP_10","12C_N","12C_N.PP",1.6954144,125566.0981,18.4,55,0.252030145469416
"PP",82,"82_13",13,"W1_PP_10","12C_N","12C_N.PP",1.6901504,519835.3555,18.4,55,0.252030145469416
"PP",82,"82_14",14,"W1_PP_10","12C_N","12C_N.PP",1.6859392,784324.8754,18.4,55,0.252030145469416
"PP",82,"82_15",15,"W1_PP_10","12C_N","12C_N.PP",1.6806752,843089.2216,18.4,55,0.252030145469416
"PP",82,"82_16",16,"W1_PP_10","12C_N","12C_N.PP",1.6775168,260317.5329,18.4,55,0.252030145469416
"PP",82,"82_17",17,"W1_PP_10","12C_N","12C_N.PP",1.6733056,91523.30657,18.4,55,0.252030145469416
"PP",82,"82_18",18,"W1_PP_10","12C_N","12C_N.PP",1.6649,92915.04673,18.4,55,0.252030145469416
"PP",82,"82_19",19,"W1_PP_10","12C_N","12C_N.PP",1.6605,103226.1767,18.4,55,0.252030145469416
"PP",82,"82_3",3,"W1_PP_10","12C_N","12C_N.PP",1.734368,1263.417047,18.4,55,0.252030145469416
"PP",82,"82_4",4,"W1_PP_10","12C_N","12C_N.PP",1.7312096,1992.434378,18.4,55,0.252030145469416
"PP",82,"82_5",5,"W1_PP_10","12C_N","12C_N.PP",1.7280512,1870.494935,18.4,55,0.252030145469416
"PP",82,"82_6",6,"W1_PP_10","12C_N","12C_N.PP",1.7227872,1713.843111,18.4,55,0.252030145469416
"PP",82,"82_7",7,"W1_PP_10","12C_N","12C_N.PP",1.7175232,1691.125497,18.4,55,0.252030145469416
"PP",82,"82_8",8,"W1_PP_10","12C_N","12C_N.PP",1.713312,2251.629936,18.4,55,0.252030145469416
"PP",82,"82_9",9,"W1_PP_10","12C_N","12C_N.PP",1.7091008,3416.959069,18.4,55,0.252030145469416
"PP",83,"83_1",1,"W1_PP_11","12C_N","12C_N.PP",1.7312096,1219.881319,26.6,40,0.252030145469416
"PP",83,"83_10",10,"W1_PP_11","12C_N","12C_N.PP",1.69752,5862.599614,26.6,40,0.252030145469416
"PP",83,"83_11",11,"W1_PP_11","12C_N","12C_N.PP",1.6933088,17932.39256,26.6,40,0.252030145469416
"PP",83,"83_12",12,"W1_PP_11","12C_N","12C_N.PP",1.6880448,115751.9617,26.6,40,0.252030145469416
"PP",83,"83_13",13,"W1_PP_11","12C_N","12C_N.PP",1.6848864,483168.8687,26.6,40,0.252030145469416
"PP",83,"83_14",14,"W1_PP_11","12C_N","12C_N.PP",1.6827808,326963.0873,26.6,40,0.252030145469416
"PP",83,"83_15",15,"W1_PP_11","12C_N","12C_N.PP",1.6754112,805698.119,26.6,40,0.252030145469416
"PP",83,"83_16",16,"W1_PP_11","12C_N","12C_N.PP",1.6722528,495727.1232,26.6,40,0.252030145469416
"PP",83,"83_17",17,"W1_PP_11","12C_N","12C_N.PP",1.6701472,98055.86073,26.6,40,0.252030145469416
"PP",83,"83_18",18,"W1_PP_11","12C_N","12C_N.PP",1.665936,47714.41704,26.6,40,0.252030145469416
"PP",83,"83_19",19,"W1_PP_11","12C_N","12C_N.PP",1.6605,34299.30569,26.6,40,0.252030145469416
"PP",83,"83_2",2,"W1_PP_11","12C_N","12C_N.PP",1.7301568,1255.627253,26.6,40,0.252030145469416
"PP",83,"83_3",3,"W1_PP_11","12C_N","12C_N.PP",1.7269984,2990.700201,26.6,40,0.252030145469416
"PP",83,"83_4",4,"W1_PP_11","12C_N","12C_N.PP",1.72384,2605.820449,26.6,40,0.252030145469416
"PP",83,"83_5",5,"W1_PP_11","12C_N","12C_N.PP",1.7196288,2416.939633,26.6,40,0.252030145469416
"PP",83,"83_6",6,"W1_PP_11","12C_N","12C_N.PP",1.7143648,1717.23236,26.6,40,0.252030145469416
"PP",83,"83_7",7,"W1_PP_11","12C_N","12C_N.PP",1.7101536,2508.049358,26.6,40,0.252030145469416
"PP",83,"83_8",8,"W1_PP_11","12C_N","12C_N.PP",1.7059424,2863.102094,26.6,40,0.252030145469416
"PP",83,"83_9",9,"W1_PP_11","12C_N","12C_N.PP",1.7017312,2704.076274,26.6,40,0.252030145469416
"PP",84,"84_10",10,"W1_PP_12","12C_N","12C_N.PP",1.7069952,1638.864599,14.2,70,0.251190044984518
"PP",84,"84_11",11,"W1_PP_12","12C_N","12C_N.PP",1.702784,6945.086086,14.2,70,0.251190044984518
"PP",84,"84_12",12,"W1_PP_12","12C_N","12C_N.PP",1.69752,38745.97815,14.2,70,0.251190044984518
"PP",84,"84_13",13,"W1_PP_12","12C_N","12C_N.PP",1.6933088,183627.0923,14.2,70,0.251190044984518
"PP",84,"84_14",14,"W1_PP_12","12C_N","12C_N.PP",1.6890976,565281.5563,14.2,70,0.251190044984518
"PP",84,"84_15",15,"W1_PP_12","12C_N","12C_N.PP",1.6838336,895433.3721,14.2,70,0.251190044984518
"PP",84,"84_16",16,"W1_PP_12","12C_N","12C_N.PP",1.6785696,471185.8748,14.2,70,0.251190044984518
"PP",84,"84_17",17,"W1_PP_12","12C_N","12C_N.PP",1.6743584,123683.1263,14.2,70,0.251190044984518
"PP",84,"84_18",18,"W1_PP_12","12C_N","12C_N.PP",1.6653,30900.02032,14.2,70,0.251190044984518
"PP",84,"84_19",19,"W1_PP_12","12C_N","12C_N.PP",1.6607,15759.89865,14.2,70,0.251190044984518
"PP",84,"84_4",4,"W1_PP_12","12C_N","12C_N.PP",1.734368,454.8348687,14.2,70,0.251190044984518
"PP",84,"84_5",5,"W1_PP_12","12C_N","12C_N.PP",1.7312096,537.201539,14.2,70,0.251190044984518
"PP",84,"84_6",6,"W1_PP_12","12C_N","12C_N.PP",1.7259456,684.9485523,14.2,70,0.251190044984518
"PP",84,"84_7",7,"W1_PP_12","12C_N","12C_N.PP",1.7217344,457.4011403,14.2,70,0.251190044984518
"PP",84,"84_8",8,"W1_PP_12","12C_N","12C_N.PP",1.7164704,742.2714205,14.2,70,0.251190044984518
"PP",84,"84_9",9,"W1_PP_12","12C_N","12C_N.PP",1.7122592,884.4349396,14.2,70,0.251190044984518
"PP",85,"85_10",10,"W1_PP_13","13C_N","13C_N.PP",1.69752,115722.277,18.54,55,0.242789040135538
"PP",85,"85_11",11,"W1_PP_13","13C_N","13C_N.PP",1.6933088,123828.0172,18.54,55,0.242789040135538
"PP",85,"85_12",12,"W1_PP_13","13C_N","13C_N.PP",1.6890976,306829.8316,18.54,55,0.242789040135538
"PP",85,"85_13",13,"W1_PP_13","13C_N","13C_N.PP",1.6848864,552457.8022,18.54,55,0.242789040135538
"PP",85,"85_14",14,"W1_PP_13","13C_N","13C_N.PP",1.6785696,381803.2967,18.54,55,0.242789040135538
"PP",85,"85_15",15,"W1_PP_13","13C_N","13C_N.PP",1.6743584,129818.1511,18.54,55,0.242789040135538
"PP",85,"85_16",16,"W1_PP_13","13C_N","13C_N.PP",1.6690944,62914.59567,18.54,55,0.242789040135538
"PP",85,"85_17",17,"W1_PP_13","13C_N","13C_N.PP",1.6635,40299.87433,18.54,55,0.242789040135538
"PP",85,"85_3",3,"W1_PP_13","13C_N","13C_N.PP",1.734368,11508.17518,18.54,55,0.242789040135538
"PP",85,"85_4",4,"W1_PP_13","13C_N","13C_N.PP",1.7280512,12354.12431,18.54,55,0.242789040135538
"PP",85,"85_5",5,"W1_PP_13","13C_N","13C_N.PP",1.72384,16404.88294,18.54,55,0.242789040135538
"PP",85,"85_6",6,"W1_PP_13","13C_N","13C_N.PP",1.7164704,9594.656811,18.54,55,0.242789040135538
"PP",85,"85_7",7,"W1_PP_13","13C_N","13C_N.PP",1.7122592,26565.58108,18.54,55,0.242789040135538
"PP",85,"85_8",8,"W1_PP_13","13C_N","13C_N.PP",1.7069952,48035.68214,18.54,55,0.242789040135538
"PP",85,"85_9",9,"W1_PP_13","13C_N","13C_N.PP",1.702784,69729.34577,18.54,55,0.242789040135538
"PP",86,"86_10",10,"W1_PP_14","13C_N","13C_N.PP",1.6954144,172388.7025,22.5,50,0.25034994449962
"PP",86,"86_11",11,"W1_PP_14","13C_N","13C_N.PP",1.6912032,206724.1684,22.5,50,0.25034994449962
"PP",86,"86_12",12,"W1_PP_14","13C_N","13C_N.PP",1.6859392,297956.4864,22.5,50,0.25034994449962
"PP",86,"86_13",13,"W1_PP_14","13C_N","13C_N.PP",1.6806752,650466.1281,22.5,50,0.25034994449962
"PP",86,"86_14",14,"W1_PP_14","13C_N","13C_N.PP",1.676464,1005654.927,22.5,50,0.25034994449962
"PP",86,"86_15",15,"W1_PP_14","13C_N","13C_N.PP",1.6712,402596.4553,22.5,50,0.25034994449962
"PP",86,"86_16",16,"W1_PP_14","13C_N","13C_N.PP",1.6648832,70934.60205,22.5,50,0.25034994449962
"PP",86,"86_17",17,"W1_PP_14","13C_N","13C_N.PP",1.6602,37627.37956,22.5,50,0.25034994449962
"PP",86,"86_2",2,"W1_PP_14","13C_N","13C_N.PP",1.734368,1344.793987,22.5,50,0.25034994449962
"PP",86,"86_3",3,"W1_PP_14","13C_N","13C_N.PP",1.7312096,1267.296582,22.5,50,0.25034994449962
"PP",86,"86_4",4,"W1_PP_14","13C_N","13C_N.PP",1.7259456,2940.813248,22.5,50,0.25034994449962
"PP",86,"86_5",5,"W1_PP_14","13C_N","13C_N.PP",1.7206816,12605.73642,22.5,50,0.25034994449962
"PP",86,"86_6",6,"W1_PP_14","13C_N","13C_N.PP",1.7164704,56182.3917,22.5,50,0.25034994449962
"PP",86,"86_7",7,"W1_PP_14","13C_N","13C_N.PP",1.7122592,109647.3452,22.5,50,0.25034994449962
"PP",86,"86_8",8,"W1_PP_14","13C_N","13C_N.PP",1.7069952,202530.3195,22.5,50,0.25034994449962
"PP",86,"86_9",9,"W1_PP_14","13C_N","13C_N.PP",1.7006784,160798.334,22.5,50,0.25034994449962
"PP",87,"87_10",10,"W1_PP_15","13C_N","13C_N.PP",1.708048,220253.081,12.4,85,0.25034994449962
"PP",87,"87_11",11,"W1_PP_15","13C_N","13C_N.PP",1.702784,180294.7753,12.4,85,0.25034994449962
"PP",87,"87_12",12,"W1_PP_15","13C_N","13C_N.PP",1.6985728,133283.9632,12.4,85,0.25034994449962
"PP",87,"87_13",13,"W1_PP_15","13C_N","13C_N.PP",1.6943616,198243.8267,12.4,85,0.25034994449962
"PP",87,"87_14",14,"W1_PP_15","13C_N","13C_N.PP",1.6912032,363207.7408,12.4,85,0.25034994449962
"PP",87,"87_15",15,"W1_PP_15","13C_N","13C_N.PP",1.686992,574597.9482,12.4,85,0.25034994449962
"PP",87,"87_16",16,"W1_PP_15","13C_N","13C_N.PP",1.6838336,696153.4285,12.4,85,0.25034994449962
"PP",87,"87_17",17,"W1_PP_15","13C_N","13C_N.PP",1.6796224,483733.1614,12.4,85,0.25034994449962
"PP",87,"87_18",18,"W1_PP_15","13C_N","13C_N.PP",1.676464,193857.0257,12.4,85,0.25034994449962
"PP",87,"87_19",19,"W1_PP_15","13C_N","13C_N.PP",1.6733056,94781.57026,12.4,85,0.25034994449962
"PP",87,"87_20",20,"W1_PP_15","13C_N","13C_N.PP",1.6681,26517.27229,12.4,85,0.25034994449962
"PP",87,"87_21",21,"W1_PP_15","13C_N","13C_N.PP",1.6642,12096.17184,12.4,85,0.25034994449962
"PP",87,"87_3",3,"W1_PP_15","13C_N","13C_N.PP",1.7354208,2304.89344,12.4,85,0.25034994449962
"PP",87,"87_4",4,"W1_PP_15","13C_N","13C_N.PP",1.7312096,3693.369751,12.4,85,0.25034994449962
"PP",87,"87_5",5,"W1_PP_15","13C_N","13C_N.PP",1.7280512,8186.027873,12.4,85,0.25034994449962
"PP",87,"87_6",6,"W1_PP_15","13C_N","13C_N.PP",1.72384,26656.94292,12.4,85,0.25034994449962
"PP",87,"87_7",7,"W1_PP_15","13C_N","13C_N.PP",1.7196288,71081.34513,12.4,85,0.25034994449962
"PP",87,"87_8",8,"W1_PP_15","13C_N","13C_N.PP",1.7154176,63704.94851,12.4,85,0.25034994449962
"PP",87,"87_9",9,"W1_PP_15","13C_N","13C_N.PP",1.7122592,108700.9369,12.4,85,0.25034994449962
"PP",88,"88_10",10,"W1_PP_19","18O","18O.PP",1.7017312,75793.97101,15,70,0.25034994449962
